transaction_id,transaction_date,customer_id,product_id,channel_id,region,segment,sales_amount,estimated_revenue,sales_stage,is_new_customer_sale,source_system
TXN0001487,2025-12-17,CUST00033,P002,C002,West,Borrower,36274.0,145.1,Funded,False,loan_origination
TXN0001488,2026-03-19,CUST00016,P003,C004,Southwest,Mass Affluent,22385.15,716.32,Funded,False,campaign_platform
TXN0001489,2026-09-28,CUST00109,P002,C002,Northeast,Borrower,16422.9,65.69,Approved,True,crm
TXN0001490,2026-04-14,CUST00428,P004,C005,Midwest,Mass Affluent,11910.56,95.28,Funded,False,crm
TXN0001491,2026-04-09,CUST00461,P001,C001,West,Rate Shopper,21108.68,126.65,Funded,False,loan_origination
TXN0001492,2025-01-08,CUST00333,P003,C004,Southeast,Emerging Affluent,20608.64,659.48,Abandoned,False,marcus_web
TXN0001493,2026-06-18,CUST00069,P001,C005,Southwest,Mass Affluent,15094.98,90.57,Funded,False,loan_origination
TXN0001494,2025-11-21,CUST00062,P005,C001,Southeast,Rate Shopper,2990.2,122.6,Funded,False,campaign_platform
TXN0001495,2025-02-26,CUST00151,P001,C001,Midwest,Emerging Affluent,26640.26,159.84,Abandoned,False,campaign_platform
TXN0001496,2026-02-26,CUST00079,P003,C003,Southeast,Rate Shopper,11696.01,374.27,Abandoned,False,loan_origination
TXN0001497,2025-11-04,CUST00039,P004,C003,Northeast,Rate Shopper,20522.36,164.18,Funded,True,marcus_web
TXN0001498,2026-09-10,CUST00446,P002,C005,Southwest,Rate Shopper,28201.51,112.81,Funded,True,marcus_web
TXN0001499,2025-11-22,CUST00049,P003,C003,West,Emerging Affluent,16962.64,542.8,Funded,False,crm
TXN0001500,2026-07-18,CUST00026,P003,C003,Southeast,Rate Shopper,12420.9,397.47,Approved,False,marcus_web
TXN0001501,2026-07-14,CUST00416,P005,C005,West,Digital Native,2784.95,114.18,Funded,False,marcus_web
TXN0001502,2025-12-08,CUST00160,P004,C001,Southwest,Digital Native,31336.5,250.69,Funded,True,marcus_web
TXN0001503,2025-04-20,CUST00049,P005,C001,West,Emerging Affluent,3456.26,141.71,Approved,False,marcus_web
TXN0001504,2026-07-29,CUST00136,P002,C005,Northeast,Rate Shopper,25243.17,100.97,Application Started,True,loan_origination
TXN0001505,2025-04-17,CUST00087,P002,C005,Southwest,Borrower,25814.28,103.26,Funded,False,crm
TXN0001506,2026-02-22,CUST00378,P005,C002,West,Emerging Affluent,3048.76,125.0,Funded,False,loan_origination
TXN0001507,2026-07-15,CUST00296,P002,C004,Southeast,Digital Native,27759.98,111.04,Funded,False,loan_origination
TXN0001508,2026-08-28,CUST00177,P002,C004,Southwest,Borrower,36986.64,147.95,Funded,False,loan_origination
TXN0001509,2026-03-07,CUST00128,P005,C001,Midwest,Mass Affluent,3152.04,129.23,Funded,True,crm
TXN0001510,2026-08-14,CUST00383,P003,C002,West,Mass Affluent,21416.17,685.32,Funded,False,marcus_web
TXN0001511,2025-02-11,CUST00496,P002,C002,West,Emerging Affluent,27860.15,111.44,Funded,True,campaign_platform
TXN0001512,2025-04-26,CUST00069,P002,C003,Southwest,Mass Affluent,34116.22,136.46,Funded,False,marcus_web
TXN0001513,2025-04-20,CUST00425,P001,C004,West,Borrower,14275.94,85.66,Funded,False,marcus_web
TXN0001514,2026-02-25,CUST00445,P003,C003,Northeast,Digital Native,19139.23,612.46,Funded,False,loan_origination
TXN0001515,2025-07-31,CUST00228,P002,C002,Midwest,Emerging Affluent,22320.11,89.28,Funded,False,crm
TXN0001516,2026-03-24,CUST00251,P004,C003,Northeast,Emerging Affluent,25186.56,201.49,Funded,True,campaign_platform
TXN0001517,2026-04-15,CUST00082,P001,C001,West,Borrower,13795.58,82.77,Funded,False,loan_origination
TXN0001518,2025-01-15,CUST00144,P002,C004,Midwest,Mass Affluent,26030.27,104.12,Funded,False,marcus_web
TXN0001519,2025-11-07,CUST00301,P004,C003,West,Emerging Affluent,16813.39,134.51,Funded,True,campaign_platform
TXN0001520,2025-06-14,CUST00494,P004,C003,Southeast,Emerging Affluent,15378.14,123.03,Funded,False,crm
TXN0001521,2026-01-29,CUST00009,P002,C004,West,Emerging Affluent,31473.15,125.89,Funded,False,marcus_web
TXN0001522,2025-09-18,CUST00138,P003,C005,Midwest,Rate Shopper,26625.83,852.03,Funded,True,loan_origination
TXN0001523,2025-03-06,CUST00383,P004,C001,West,Mass Affluent,7395.64,59.17,Funded,False,crm
TXN0001524,2026-08-12,CUST00388,P005,C005,Midwest,Mass Affluent,2246.38,92.1,Approved,False,crm
TXN0001525,2025-01-04,CUST00322,P004,C005,Southeast,Emerging Affluent,22906.85,183.25,Approved,False,campaign_platform
TXN0001526,2026-05-08,CUST00291,P003,C001,Southeast,Digital Native,15312.91,490.01,Funded,True,loan_origination
TXN0001527,2025-10-06,CUST00370,P004,C003,Southwest,Rate Shopper,12710.21,101.68,Funded,False,loan_origination
TXN0001528,2025-07-20,CUST00050,P004,C004,Midwest,Borrower,16411.68,131.29,Application Started,False,loan_origination
TXN0001529,2026-06-30,CUST00183,P004,C002,Southwest,Emerging Affluent,19230.34,153.84,Abandoned,True,marcus_web
TXN0001530,2025-08-25,CUST00053,P005,C002,West,Rate Shopper,3896.8,159.77,Funded,True,campaign_platform
TXN0001531,2025-04-16,CUST00212,P005,C001,Southeast,Mass Affluent,1914.82,78.51,Funded,True,crm
TXN0001532,2025-02-07,CUST00112,P003,C001,Northeast,Rate Shopper,1928.09,61.7,Funded,False,campaign_platform
TXN0001533,2026-04-06,CUST00062,P003,C005,Southeast,Rate Shopper,16260.08,520.32,Abandoned,False,marcus_web
TXN0001534,2026-07-04,CUST00413,P003,C005,Midwest,Digital Native,13100.82,419.23,Approved,False,crm
TXN0001535,2026-07-09,CUST00023,P004,C003,Southeast,Borrower,28452.9,227.62,Approved,False,campaign_platform
TXN0001536,2025-12-05,CUST00419,P002,C004,Midwest,Emerging Affluent,40791.07,163.16,Funded,False,crm
TXN0001537,2025-01-01,CUST00474,P005,C003,West,Emerging Affluent,2269.29,93.04,Funded,False,crm
TXN0001538,2025-01-22,CUST00014,P001,C005,Southwest,Borrower,20580.82,123.48,Funded,True,crm
TXN0001539,2025-07-20,CUST00120,P001,C002,Midwest,Rate Shopper,19951.19,119.71,Funded,True,campaign_platform
TXN0001540,2025-02-02,CUST00116,P005,C002,Midwest,Borrower,2542.64,104.25,Funded,False,crm
TXN0001541,2025-06-07,CUST00188,P003,C004,Midwest,Mass Affluent,10845.06,347.04,Funded,False,crm
TXN0001542,2025-06-29,CUST00192,P001,C005,West,Rate Shopper,6964.58,41.79,Funded,False,marcus_web
TXN0001543,2025-03-16,CUST00044,P002,C002,Midwest,Emerging Affluent,29574.56,118.3,Funded,False,loan_origination
TXN0001544,2026-06-28,CUST00366,P005,C005,West,Borrower,3641.43,149.3,Abandoned,False,loan_origination
TXN0001545,2026-09-01,CUST00454,P004,C002,Northeast,Rate Shopper,12244.88,97.96,Abandoned,False,campaign_platform
TXN0001546,2026-09-13,CUST00143,P003,C003,West,Borrower,13153.85,420.92,Funded,False,marcus_web
TXN0001547,2026-01-20,CUST00101,P004,C003,Northeast,Mass Affluent,23216.34,185.73,Funded,False,crm
TXN0001548,2026-07-01,CUST00462,P001,C002,West,Rate Shopper,11025.66,66.15,Abandoned,True,campaign_platform
TXN0001549,2025-02-24,CUST00203,P005,C002,Northeast,Rate Shopper,1815.0,74.42,Funded,True,marcus_web
TXN0001550,2025-03-17,CUST00261,P005,C005,Midwest,Emerging Affluent,3043.09,124.77,Funded,False,loan_origination
TXN0001551,2025-09-23,CUST00269,P005,C001,Midwest,Emerging Affluent,3101.16,127.15,Application Started,True,campaign_platform
TXN0001552,2025-08-14,CUST00436,P002,C002,West,Borrower,38894.91,155.58,Funded,True,crm
TXN0001553,2026-03-09,CUST00320,P004,C001,Northeast,Borrower,20239.96,161.92,Approved,False,crm
TXN0001554,2025-01-31,CUST00349,P003,C003,Midwest,Rate Shopper,8222.02,263.1,Funded,True,marcus_web
TXN0001555,2025-03-27,CUST00397,P001,C001,Southeast,Mass Affluent,13334.34,80.01,Approved,False,marcus_web
TXN0001556,2025-04-11,CUST00353,P002,C004,Midwest,Borrower,41286.48,165.15,Funded,False,loan_origination
TXN0001557,2025-06-03,CUST00030,P005,C001,West,Borrower,4167.62,170.87,Funded,False,loan_origination
TXN0001558,2025-06-13,CUST00386,P003,C003,Southeast,Rate Shopper,14179.95,453.76,Funded,False,campaign_platform
TXN0001559,2025-03-20,CUST00148,P004,C005,Southeast,Borrower,30399.15,243.19,Funded,False,marcus_web
TXN0001560,2025-02-11,CUST00161,P004,C004,Southwest,Mass Affluent,33649.06,269.19,Funded,False,marcus_web
TXN0001561,2025-09-25,CUST00307,P001,C001,Southeast,Digital Native,22624.5,135.75,Funded,True,loan_origination
TXN0001562,2026-01-22,CUST00272,P002,C004,Northeast,Mass Affluent,20945.58,83.78,Funded,True,crm
TXN0001563,2025-08-22,CUST00409,P003,C005,Northeast,Borrower,19366.51,619.73,Funded,False,crm
TXN0001564,2025-02-12,CUST00402,P005,C004,Midwest,Borrower,3136.95,128.61,Funded,True,campaign_platform
TXN0001565,2025-09-04,CUST00028,P004,C002,Southwest,Emerging Affluent,9190.73,73.53,Funded,False,marcus_web
TXN0001566,2025-07-09,CUST00396,P005,C005,Northeast,Digital Native,4379.39,179.55,Funded,True,marcus_web
TXN0001567,2025-09-16,CUST00476,P001,C004,Southwest,Borrower,19650.29,117.9,Funded,False,marcus_web
TXN0001568,2026-07-15,CUST00134,P003,C002,Southwest,Borrower,12248.83,391.96,Abandoned,False,crm
TXN0001569,2025-07-12,CUST00265,P002,C004,Midwest,Digital Native,23612.75,94.45,Funded,True,marcus_web
TXN0001570,2025-10-30,CUST00073,P004,C005,Southwest,Mass Affluent,21503.62,172.03,Approved,False,loan_origination
TXN0001571,2025-01-22,CUST00209,P003,C002,Northeast,Mass Affluent,14742.26,471.75,Approved,False,campaign_platform
TXN0001572,2025-09-15,CUST00110,P001,C003,Midwest,Digital Native,24566.78,147.4,Funded,False,campaign_platform
TXN0001573,2025-12-30,CUST00150,P004,C002,Southwest,Borrower,29026.06,232.21,Funded,False,crm
TXN0001574,2025-12-15,CUST00207,P002,C003,Northeast,Mass Affluent,23965.26,95.86,Funded,True,crm
TXN0001575,2026-04-27,CUST00492,P001,C001,Southeast,Digital Native,13350.07,80.1,Funded,False,marcus_web
TXN0001576,2026-01-13,CUST00396,P002,C001,Northeast,Digital Native,33778.62,135.11,Funded,False,crm
TXN0001577,2025-05-18,CUST00426,P003,C003,West,Digital Native,5140.14,164.48,Funded,False,marcus_web
TXN0001578,2025-09-02,CUST00149,P001,C003,Southwest,Digital Native,20544.9,123.27,Funded,True,loan_origination
TXN0001579,2026-08-25,CUST00100,P005,C003,Southwest,Mass Affluent,2500.46,102.52,Funded,True,crm
TXN0001580,2025-04-07,CUST00413,P001,C001,Midwest,Digital Native,27081.44,162.49,Approved,False,campaign_platform
TXN0001581,2025-02-19,CUST00370,P001,C005,Southwest,Rate Shopper,14711.01,88.27,Funded,False,crm
TXN0001582,2026-02-19,CUST00253,P002,C002,Midwest,Emerging Affluent,23100.36,92.4,Funded,False,marcus_web
TXN0001583,2025-03-20,CUST00452,P004,C001,West,Emerging Affluent,38578.84,308.63,Funded,False,loan_origination
TXN0001584,2026-05-28,CUST00200,P001,C004,Southeast,Digital Native,14170.79,85.02,Application Started,False,marcus_web
TXN0001585,2025-01-28,CUST00006,P002,C002,West,Mass Affluent,29308.21,117.23,Funded,False,marcus_web
TXN0001586,2026-06-21,CUST00282,P002,C005,Midwest,Rate Shopper,26960.3,107.84,Abandoned,True,campaign_platform
TXN0001587,2025-09-28,CUST00171,P004,C004,Southeast,Emerging Affluent,20137.94,161.1,Funded,False,campaign_platform
TXN0001588,2025-08-07,CUST00470,P001,C005,Southeast,Digital Native,6374.5,38.25,Funded,False,loan_origination
TXN0001589,2025-11-15,CUST00069,P001,C001,Southwest,Mass Affluent,8891.59,53.35,Application Started,False,loan_origination
TXN0001590,2025-08-20,CUST00056,P005,C003,Northeast,Mass Affluent,1965.15,80.57,Funded,False,loan_origination
TXN0001591,2025-05-23,CUST00430,P001,C005,Northeast,Mass Affluent,18263.94,109.58,Funded,False,crm
TXN0001592,2025-06-01,CUST00311,P005,C005,West,Rate Shopper,2055.46,84.27,Funded,False,loan_origination
TXN0001593,2025-04-05,CUST00173,P004,C001,Southeast,Digital Native,21932.12,175.46,Approved,False,crm
TXN0001594,2025-02-13,CUST00267,P005,C004,West,Borrower,3505.19,143.71,Application Started,False,loan_origination
TXN0001595,2026-03-15,CUST00122,P004,C004,Midwest,Mass Affluent,9488.57,75.91,Funded,False,marcus_web
TXN0001596,2025-01-19,CUST00383,P002,C004,West,Mass Affluent,33602.19,134.41,Abandoned,False,marcus_web
TXN0001597,2026-02-04,CUST00267,P002,C003,West,Borrower,16649.66,66.6,Approved,False,campaign_platform
TXN0001598,2025-11-25,CUST00079,P004,C001,Southeast,Rate Shopper,28304.8,226.44,Abandoned,True,crm
TXN0001599,2025-12-15,CUST00394,P002,C003,Northeast,Rate Shopper,16250.06,65.0,Funded,True,marcus_web
TXN0001600,2026-07-29,CUST00249,P004,C004,Northeast,Rate Shopper,33176.53,265.41,Funded,True,crm
TXN0001601,2025-02-11,CUST00269,P003,C003,Midwest,Emerging Affluent,17726.08,567.23,Funded,False,campaign_platform
TXN0001602,2025-11-02,CUST00400,P002,C003,Southeast,Emerging Affluent,32351.89,129.41,Funded,False,crm
TXN0001603,2025-08-28,CUST00209,P001,C002,Northeast,Mass Affluent,12674.34,76.05,Funded,True,loan_origination
TXN0001604,2025-02-18,CUST00232,P001,C005,Southeast,Emerging Affluent,11122.12,66.73,Funded,False,marcus_web
TXN0001605,2026-08-11,CUST00412,P003,C003,Northeast,Emerging Affluent,14876.15,476.04,Abandoned,False,crm
TXN0001606,2026-03-07,CUST00207,P005,C005,Northeast,Mass Affluent,3381.65,138.65,Approved,False,campaign_platform
TXN0001607,2026-09-12,CUST00446,P003,C005,Southwest,Rate Shopper,15000.95,480.03,Funded,False,campaign_platform
TXN0001608,2025-05-29,CUST00046,P005,C003,Northeast,Digital Native,1349.03,55.31,Funded,False,campaign_platform
TXN0001609,2025-05-31,CUST00327,P005,C002,Southwest,Mass Affluent,2947.48,120.85,Funded,False,loan_origination
TXN0001610,2025-06-29,CUST00292,P005,C002,Midwest,Rate Shopper,3656.93,149.93,Application Started,True,crm
TXN0001611,2026-02-18,CUST00151,P002,C004,Midwest,Emerging Affluent,4876.21,19.5,Funded,False,marcus_web
TXN0001612,2026-02-12,CUST00286,P004,C002,West,Borrower,14344.57,114.76,Funded,False,campaign_platform
TXN0001613,2025-06-28,CUST00498,P001,C004,Midwest,Rate Shopper,17975.35,107.85,Abandoned,False,crm
TXN0001614,2025-09-07,CUST00167,P005,C003,Southwest,Emerging Affluent,2236.1,91.68,Application Started,False,marcus_web
TXN0001615,2025-12-19,CUST00429,P003,C001,Southwest,Mass Affluent,24771.09,792.67,Funded,True,campaign_platform
TXN0001616,2025-05-31,CUST00175,P001,C005,Northeast,Borrower,14728.03,88.37,Funded,False,crm
TXN0001617,2026-07-18,CUST00223,P003,C001,West,Emerging Affluent,10841.68,346.93,Funded,True,crm
TXN0001618,2026-03-13,CUST00008,P005,C004,Southwest,Digital Native,3935.25,161.35,Funded,False,crm
TXN0001619,2025-11-18,CUST00393,P002,C005,West,Rate Shopper,3117.39,12.47,Approved,True,crm
TXN0001620,2026-07-09,CUST00398,P003,C004,Southwest,Borrower,8315.61,266.1,Funded,False,loan_origination
TXN0001621,2025-02-11,CUST00436,P005,C003,West,Borrower,4493.91,184.25,Funded,False,marcus_web
TXN0001622,2026-09-07,CUST00004,P005,C004,Northeast,Emerging Affluent,1524.02,62.48,Funded,False,marcus_web
TXN0001623,2026-05-31,CUST00029,P001,C004,Southwest,Digital Native,18769.32,112.62,Funded,False,marcus_web
TXN0001624,2026-06-25,CUST00025,P001,C004,Northeast,Rate Shopper,20476.25,122.86,Funded,False,marcus_web
TXN0001625,2025-11-26,CUST00151,P005,C001,Midwest,Emerging Affluent,4280.31,175.49,Funded,False,crm
TXN0001626,2026-02-26,CUST00447,P005,C004,Southwest,Borrower,3583.76,146.93,Funded,True,loan_origination
TXN0001627,2025-01-18,CUST00113,P003,C003,Midwest,Digital Native,18837.68,602.81,Funded,False,marcus_web
TXN0001628,2026-02-17,CUST00366,P004,C002,West,Borrower,16942.44,135.54,Approved,False,crm
TXN0001629,2025-01-20,CUST00306,P002,C003,Southwest,Mass Affluent,23096.24,92.38,Application Started,False,campaign_platform
TXN0001630,2025-06-14,CUST00473,P004,C001,Northeast,Emerging Affluent,20844.33,166.75,Funded,False,marcus_web
TXN0001631,2026-02-11,CUST00394,P003,C001,Northeast,Rate Shopper,21509.11,688.29,Funded,False,crm
TXN0001632,2025-04-02,CUST00104,P004,C002,Southwest,Emerging Affluent,17522.41,140.18,Abandoned,False,loan_origination
TXN0001633,2025-12-20,CUST00184,P002,C002,Northeast,Rate Shopper,35264.17,141.06,Funded,False,campaign_platform
TXN0001634,2025-04-15,CUST00006,P002,C002,West,Mass Affluent,22169.83,88.68,Funded,True,campaign_platform
TXN0001635,2025-09-01,CUST00058,P002,C004,Southwest,Borrower,38990.44,155.96,Funded,False,loan_origination
TXN0001636,2025-08-12,CUST00193,P001,C002,West,Rate Shopper,2352.33,14.11,Funded,False,loan_origination
TXN0001637,2025-02-20,CUST00158,P003,C005,Midwest,Emerging Affluent,14036.3,449.16,Funded,True,campaign_platform
TXN0001638,2025-04-07,CUST00151,P005,C001,Midwest,Emerging Affluent,2526.91,103.6,Funded,False,marcus_web
TXN0001639,2025-09-14,CUST00122,P004,C002,Midwest,Mass Affluent,25824.61,206.6,Funded,False,campaign_platform
TXN0001640,2025-06-24,CUST00380,P004,C005,Midwest,Digital Native,15245.57,121.96,Application Started,True,crm
TXN0001641,2026-08-27,CUST00328,P001,C004,Southeast,Digital Native,14105.11,84.63,Funded,True,campaign_platform
TXN0001642,2025-12-15,CUST00088,P005,C005,Southwest,Digital Native,3039.53,124.62,Approved,False,campaign_platform
TXN0001643,2026-07-07,CUST00120,P004,C002,Midwest,Rate Shopper,22166.64,177.33,Funded,False,loan_origination
TXN0001644,2025-08-23,CUST00210,P001,C003,West,Emerging Affluent,21110.91,126.67,Funded,False,marcus_web
TXN0001645,2026-03-15,CUST00253,P005,C005,Midwest,Emerging Affluent,1100.33,45.11,Funded,False,marcus_web
TXN0001646,2026-02-19,CUST00207,P004,C002,Northeast,Mass Affluent,32107.16,256.86,Funded,False,marcus_web
TXN0001647,2026-07-08,CUST00187,P001,C004,Northeast,Emerging Affluent,23726.07,142.36,Funded,True,loan_origination
TXN0001648,2026-02-07,CUST00168,P002,C001,Southeast,Borrower,37878.27,151.51,Funded,False,marcus_web
TXN0001649,2026-04-04,CUST00398,P003,C005,Southwest,Borrower,21635.66,692.34,Funded,True,marcus_web
TXN0001650,2026-08-08,CUST00268,P002,C001,West,Emerging Affluent,21453.1,85.81,Funded,False,campaign_platform
TXN0001651,2026-07-25,CUST00387,P005,C001,West,Emerging Affluent,1576.66,64.64,Funded,False,loan_origination
TXN0001652,2025-06-12,CUST00402,P005,C001,Midwest,Borrower,2160.72,88.59,Funded,False,loan_origination
TXN0001653,2025-08-24,CUST00409,P001,C005,Northeast,Borrower,13876.8,83.26,Abandoned,False,loan_origination
TXN0001654,2025-11-02,CUST00260,P003,C002,Midwest,Emerging Affluent,9094.08,291.01,Application Started,False,marcus_web
TXN0001655,2025-12-22,CUST00332,P001,C003,Southwest,Mass Affluent,10445.35,62.67,Funded,False,marcus_web
TXN0001656,2026-01-01,CUST00356,P004,C001,Northeast,Emerging Affluent,24881.05,199.05,Abandoned,True,campaign_platform
TXN0001657,2025-07-20,CUST00230,P004,C004,Northeast,Digital Native,2021.69,16.17,Funded,False,campaign_platform
TXN0001658,2026-09-21,CUST00141,P004,C001,Southwest,Mass Affluent,16967.99,135.74,Funded,False,campaign_platform
TXN0001659,2026-05-20,CUST00254,P005,C005,Northeast,Mass Affluent,2722.57,111.63,Funded,False,campaign_platform
TXN0001660,2025-11-24,CUST00368,P002,C002,Southwest,Rate Shopper,30575.17,122.3,Funded,True,marcus_web
TXN0001661,2026-06-21,CUST00405,P005,C003,Midwest,Rate Shopper,4808.71,197.16,Funded,False,loan_origination
TXN0001662,2026-01-05,CUST00027,P003,C001,Northeast,Mass Affluent,14529.98,464.96,Approved,False,loan_origination
TXN0001663,2025-02-09,CUST00352,P004,C005,Midwest,Mass Affluent,25902.81,207.22,Funded,False,loan_origination
TXN0001664,2025-09-15,CUST00437,P003,C003,Southwest,Rate Shopper,15001.32,480.04,Funded,False,campaign_platform
TXN0001665,2025-05-24,CUST00304,P004,C002,Northeast,Mass Affluent,13466.82,107.73,Funded,False,crm
TXN0001666,2025-10-03,CUST00350,P005,C005,Southeast,Rate Shopper,4841.91,198.52,Approved,False,crm
TXN0001667,2026-08-10,CUST00444,P002,C005,Northeast,Mass Affluent,34898.86,139.6,Funded,True,loan_origination
TXN0001668,2026-05-10,CUST00096,P005,C003,West,Rate Shopper,2791.64,114.46,Funded,False,campaign_platform
TXN0001669,2026-02-18,CUST00086,P005,C002,West,Mass Affluent,3947.79,161.86,Funded,False,loan_origination
TXN0001670,2025-04-19,CUST00053,P002,C005,West,Rate Shopper,24776.03,99.1,Funded,False,loan_origination
TXN0001671,2025-09-27,CUST00014,P004,C005,Southwest,Borrower,40114.79,320.92,Funded,True,loan_origination
TXN0001672,2025-09-25,CUST00388,P004,C003,Midwest,Mass Affluent,16892.2,135.14,Funded,True,marcus_web
