event_id,event_timestamp,customer_id,product_id,event_type,device_type,session_minutes,referrer
EVT0001921,2025-12-12T11:09:00,CUST00044,P004,rate_check,Tablet,32,Social
EVT0001922,2026-05-21T19:50:00,CUST00477,P005,calculator_use,Desktop,26,Direct
EVT0001923,2026-04-21T22:33:00,CUST00162,P005,document_upload,Tablet,34,Social
EVT0001924,2026-02-15T21:46:00,CUST00414,P001,document_upload,Desktop,7,Partner
EVT0001925,2025-11-21T21:07:00,CUST00498,P001,page_view,Desktop,17,Search
EVT0001926,2025-04-29T10:18:00,CUST00371,P003,document_upload,Mobile,24,Email
EVT0001927,2026-03-27T11:04:00,CUST00495,P004,rate_check,Mobile,5,Partner
EVT0001928,2025-04-05T17:57:00,CUST00459,P003,page_view,Tablet,27,Partner
EVT0001929,2025-11-14T22:20:00,CUST00306,P003,page_view,Tablet,23,Partner
EVT0001930,2025-07-16T12:00:00,CUST00380,P001,page_view,Tablet,6,Partner
EVT0001931,2026-04-18T08:24:00,CUST00207,P001,page_view,Desktop,3,Direct
EVT0001932,2026-04-08T11:34:00,CUST00054,P002,rate_check,Desktop,34,Direct
EVT0001933,2025-01-31T11:20:00,CUST00233,P002,application_start,Tablet,25,Email
EVT0001934,2025-09-23T08:01:00,CUST00489,P004,page_view,Tablet,5,Email
EVT0001935,2026-02-13T19:03:00,CUST00149,P002,application_start,Tablet,10,Email
EVT0001936,2026-03-08T21:17:00,CUST00039,P001,rate_check,Mobile,12,Email
EVT0001937,2025-05-06T12:56:00,CUST00492,P001,application_start,Mobile,19,Partner
EVT0001938,2025-05-28T12:58:00,CUST00483,P004,document_upload,Desktop,9,Search
EVT0001939,2026-03-12T22:56:00,CUST00488,P001,calculator_use,Desktop,5,Direct
EVT0001940,2025-09-25T14:03:00,CUST00217,P005,rate_check,Tablet,23,Direct
EVT0001941,2026-09-21T10:15:00,CUST00322,P003,calculator_use,Tablet,28,Partner
EVT0001942,2025-03-08T21:48:00,CUST00164,P002,application_start,Mobile,28,Email
EVT0001943,2025-08-28T09:27:00,CUST00167,P002,calculator_use,Tablet,21,Direct
EVT0001944,2025-11-28T18:52:00,CUST00221,P001,calculator_use,Desktop,7,Search
EVT0001945,2025-08-18T18:43:00,CUST00244,P001,calculator_use,Tablet,28,Search
EVT0001946,2025-01-13T15:34:00,CUST00324,P001,document_upload,Tablet,3,Partner
EVT0001947,2026-08-14T21:43:00,CUST00275,P004,calculator_use,Mobile,25,Direct
EVT0001948,2026-06-24T11:00:00,CUST00058,P005,calculator_use,Desktop,21,Email
EVT0001949,2026-05-16T12:53:00,CUST00328,P003,application_start,Desktop,16,Email
EVT0001950,2026-01-16T18:53:00,CUST00360,P002,document_upload,Mobile,16,Partner
EVT0001951,2026-05-05T08:06:00,CUST00389,P005,application_start,Tablet,24,Search
EVT0001952,2025-09-05T09:42:00,CUST00429,P003,application_start,Mobile,4,Email
EVT0001953,2025-08-08T15:01:00,CUST00003,P005,page_view,Tablet,8,Social
EVT0001954,2026-02-12T16:36:00,CUST00168,P005,application_start,Mobile,2,Social
EVT0001955,2026-08-02T08:20:00,CUST00184,P002,calculator_use,Desktop,23,Partner
EVT0001956,2025-06-06T16:04:00,CUST00472,P005,document_upload,Mobile,29,Search
EVT0001957,2026-06-02T08:25:00,CUST00200,P004,rate_check,Tablet,12,Email
EVT0001958,2025-04-08T09:38:00,CUST00040,P004,calculator_use,Mobile,3,Partner
EVT0001959,2026-06-10T18:57:00,CUST00091,P004,document_upload,Desktop,33,Social
EVT0001960,2026-02-08T16:51:00,CUST00377,P001,rate_check,Desktop,8,Search
EVT0001961,2026-04-17T22:37:00,CUST00492,P001,calculator_use,Tablet,9,Social
EVT0001962,2025-08-03T11:05:00,CUST00077,P002,rate_check,Mobile,25,Partner
EVT0001963,2025-12-21T08:52:00,CUST00256,P002,rate_check,Tablet,23,Partner
EVT0001964,2025-06-29T19:29:00,CUST00064,P004,page_view,Mobile,6,Search
EVT0001965,2026-05-24T18:45:00,CUST00143,P002,application_start,Desktop,10,Search
EVT0001966,2025-08-27T19:31:00,CUST00162,P004,calculator_use,Desktop,7,Email
EVT0001967,2025-01-13T17:16:00,CUST00370,P002,rate_check,Desktop,29,Social
EVT0001968,2025-09-25T09:23:00,CUST00123,P004,document_upload,Mobile,5,Social
EVT0001969,2025-10-22T10:21:00,CUST00363,P005,page_view,Tablet,22,Social
EVT0001970,2025-08-20T21:57:00,CUST00070,P003,page_view,Tablet,24,Email
EVT0001971,2026-05-19T15:38:00,CUST00353,P005,document_upload,Desktop,26,Email
EVT0001972,2026-05-16T11:29:00,CUST00344,P002,document_upload,Mobile,30,Search
EVT0001973,2025-04-12T14:43:00,CUST00114,P005,page_view,Desktop,10,Direct
EVT0001974,2025-04-17T09:42:00,CUST00123,P003,page_view,Desktop,14,Direct
EVT0001975,2026-05-02T13:12:00,CUST00055,P001,calculator_use,Tablet,3,Search
EVT0001976,2026-02-19T17:17:00,CUST00445,P003,document_upload,Mobile,7,Search
EVT0001977,2025-05-10T10:14:00,CUST00109,P002,rate_check,Desktop,36,Partner
EVT0001978,2026-06-21T20:20:00,CUST00403,P002,application_start,Desktop,20,Search
EVT0001979,2025-09-12T15:00:00,CUST00300,P001,document_upload,Mobile,36,Partner
EVT0001980,2025-07-30T15:39:00,CUST00491,P005,rate_check,Desktop,15,Direct
EVT0001981,2025-07-10T10:24:00,CUST00218,P005,page_view,Tablet,1,Social
EVT0001982,2025-08-03T15:04:00,CUST00415,P005,calculator_use,Desktop,15,Direct
EVT0001983,2026-07-11T12:17:00,CUST00474,P004,document_upload,Tablet,36,Search
EVT0001984,2025-07-22T15:40:00,CUST00277,P001,calculator_use,Tablet,29,Search
EVT0001985,2025-04-09T11:50:00,CUST00279,P001,rate_check,Mobile,4,Email
EVT0001986,2026-02-10T10:19:00,CUST00295,P003,calculator_use,Mobile,20,Direct
EVT0001987,2025-01-16T08:20:00,CUST00226,P004,rate_check,Mobile,21,Social
EVT0001988,2025-07-29T22:16:00,CUST00266,P002,document_upload,Tablet,7,Direct
EVT0001989,2025-01-29T18:35:00,CUST00399,P005,rate_check,Tablet,15,Social
EVT0001990,2025-05-20T19:58:00,CUST00165,P001,document_upload,Mobile,32,Partner
EVT0001991,2025-06-19T13:32:00,CUST00303,P005,application_start,Tablet,23,Search
EVT0001992,2026-01-16T14:49:00,CUST00238,P001,calculator_use,Desktop,21,Search
EVT0001993,2026-04-02T20:01:00,CUST00111,P001,application_start,Mobile,27,Partner
EVT0001994,2025-08-07T20:57:00,CUST00032,P004,rate_check,Desktop,7,Social
EVT0001995,2026-03-18T19:05:00,CUST00404,P001,page_view,Tablet,22,Email
EVT0001996,2025-01-27T17:15:00,CUST00381,P002,application_start,Desktop,8,Search
EVT0001997,2025-08-24T15:31:00,CUST00131,P001,document_upload,Desktop,30,Direct
EVT0001998,2026-05-13T17:40:00,CUST00397,P002,rate_check,Desktop,27,Direct
EVT0001999,2026-08-18T10:56:00,CUST00416,P005,page_view,Desktop,19,Email
EVT0002000,2025-02-16T15:09:00,CUST00265,P002,page_view,Mobile,12,Email
EVT0002001,2025-05-11T12:27:00,CUST00230,P003,document_upload,Mobile,31,Search
EVT0002002,2025-11-25T08:49:00,CUST00076,P003,application_start,Mobile,9,Social
EVT0002003,2025-01-25T13:45:00,CUST00339,P005,rate_check,Mobile,29,Social
EVT0002004,2025-05-13T08:52:00,CUST00326,P001,application_start,Desktop,3,Social
EVT0002005,2026-07-16T21:42:00,CUST00177,P004,document_upload,Desktop,15,Email
EVT0002006,2025-01-12T22:34:00,CUST00357,P003,page_view,Tablet,27,Social
EVT0002007,2025-10-12T13:27:00,CUST00441,P003,calculator_use,Tablet,29,Social
EVT0002008,2026-04-03T12:18:00,CUST00400,P001,rate_check,Desktop,21,Email
EVT0002009,2025-03-28T22:58:00,CUST00029,P003,calculator_use,Tablet,21,Partner
EVT0002010,2025-01-10T17:50:00,CUST00248,P003,rate_check,Desktop,8,Partner
EVT0002011,2025-11-20T17:47:00,CUST00331,P004,document_upload,Tablet,16,Direct
EVT0002012,2025-03-15T11:56:00,CUST00474,P001,calculator_use,Tablet,6,Email
EVT0002013,2025-12-24T19:40:00,CUST00448,P001,document_upload,Desktop,25,Partner
EVT0002014,2025-03-15T21:16:00,CUST00010,P005,calculator_use,Mobile,23,Email
EVT0002015,2025-01-06T08:00:00,CUST00266,P003,page_view,Mobile,3,Direct
EVT0002016,2025-09-18T21:22:00,CUST00150,P004,calculator_use,Tablet,30,Partner
EVT0002017,2025-10-30T19:34:00,CUST00271,P002,application_start,Mobile,11,Email
EVT0002018,2025-10-16T22:35:00,CUST00209,P001,document_upload,Tablet,10,Email
EVT0002019,2025-05-18T13:28:00,CUST00203,P004,application_start,Desktop,6,Search
EVT0002020,2026-04-27T17:21:00,CUST00272,P001,page_view,Desktop,33,Direct
EVT0002021,2026-01-29T13:11:00,CUST00088,P001,calculator_use,Desktop,36,Direct
EVT0002022,2025-12-04T17:01:00,CUST00189,P005,calculator_use,Desktop,7,Email
EVT0002023,2026-03-26T21:53:00,CUST00482,P001,page_view,Mobile,17,Direct
EVT0002024,2025-10-09T15:51:00,CUST00324,P004,application_start,Tablet,25,Search
EVT0002025,2025-02-10T19:57:00,CUST00420,P001,rate_check,Desktop,16,Direct
EVT0002026,2026-02-16T15:03:00,CUST00299,P004,rate_check,Mobile,20,Partner
EVT0002027,2026-06-07T12:58:00,CUST00052,P004,calculator_use,Mobile,25,Social
EVT0002028,2026-01-10T20:41:00,CUST00215,P003,document_upload,Tablet,12,Email
EVT0002029,2025-03-28T18:34:00,CUST00350,P003,rate_check,Desktop,33,Direct
EVT0002030,2025-09-05T21:28:00,CUST00444,P001,rate_check,Mobile,18,Partner
EVT0002031,2025-06-10T20:37:00,CUST00478,P005,application_start,Tablet,21,Social
EVT0002032,2025-11-03T16:58:00,CUST00048,P003,document_upload,Mobile,2,Direct
EVT0002033,2026-01-29T13:54:00,CUST00295,P003,document_upload,Mobile,26,Search
EVT0002034,2025-06-08T18:47:00,CUST00452,P005,calculator_use,Tablet,33,Partner
EVT0002035,2026-05-04T20:15:00,CUST00287,P001,application_start,Mobile,31,Partner
EVT0002036,2026-08-09T15:59:00,CUST00412,P003,rate_check,Mobile,34,Direct
EVT0002037,2025-10-08T21:09:00,CUST00165,P002,calculator_use,Desktop,7,Social
EVT0002038,2026-03-10T10:54:00,CUST00233,P001,document_upload,Tablet,29,Email
EVT0002039,2026-04-14T14:27:00,CUST00227,P004,application_start,Desktop,6,Social
EVT0002040,2025-07-14T22:23:00,CUST00062,P005,rate_check,Mobile,17,Search
EVT0002041,2026-09-18T11:07:00,CUST00176,P005,application_start,Mobile,32,Direct
EVT0002042,2026-03-07T20:54:00,CUST00272,P003,application_start,Mobile,8,Direct
EVT0002043,2026-03-23T19:50:00,CUST00322,P003,rate_check,Tablet,27,Partner
EVT0002044,2025-10-12T20:28:00,CUST00024,P003,application_start,Mobile,8,Email
EVT0002045,2026-04-07T21:54:00,CUST00018,P003,application_start,Desktop,9,Email
EVT0002046,2025-03-29T13:23:00,CUST00488,P001,calculator_use,Mobile,19,Direct
EVT0002047,2026-09-30T22:34:00,CUST00328,P005,calculator_use,Mobile,21,Search
EVT0002048,2025-08-10T15:16:00,CUST00190,P004,calculator_use,Tablet,36,Email
EVT0002049,2025-12-11T19:42:00,CUST00183,P003,application_start,Mobile,27,Search
EVT0002050,2025-10-06T10:00:00,CUST00124,P003,calculator_use,Desktop,22,Search
EVT0002051,2026-04-06T10:30:00,CUST00400,P001,application_start,Desktop,34,Search
EVT0002052,2026-08-09T13:43:00,CUST00244,P004,document_upload,Tablet,32,Direct
EVT0002053,2026-08-19T12:53:00,CUST00485,P005,rate_check,Tablet,28,Partner
EVT0002054,2026-02-24T22:27:00,CUST00012,P002,document_upload,Tablet,2,Search
EVT0002055,2026-03-22T18:56:00,CUST00399,P004,calculator_use,Mobile,35,Search
EVT0002056,2025-10-20T11:44:00,CUST00329,P005,calculator_use,Desktop,4,Partner
EVT0002057,2025-04-16T14:22:00,CUST00309,P004,rate_check,Mobile,32,Partner
EVT0002058,2025-09-20T10:17:00,CUST00349,P005,application_start,Desktop,27,Email
EVT0002059,2026-08-24T09:24:00,CUST00289,P001,rate_check,Tablet,28,Social
EVT0002060,2026-04-28T20:11:00,CUST00171,P001,calculator_use,Tablet,12,Email
EVT0002061,2026-02-02T17:04:00,CUST00019,P001,calculator_use,Mobile,31,Social
EVT0002062,2026-06-06T10:13:00,CUST00032,P004,page_view,Mobile,3,Direct
EVT0002063,2025-07-21T11:48:00,CUST00269,P001,calculator_use,Tablet,2,Search
EVT0002064,2025-11-03T11:11:00,CUST00107,P004,application_start,Tablet,12,Email
EVT0002065,2025-04-11T16:00:00,CUST00320,P003,page_view,Tablet,25,Social
EVT0002066,2026-09-18T17:07:00,CUST00328,P003,page_view,Tablet,12,Social
EVT0002067,2026-03-07T22:16:00,CUST00434,P003,page_view,Desktop,5,Direct
EVT0002068,2026-07-21T15:38:00,CUST00278,P002,page_view,Mobile,28,Email
EVT0002069,2025-04-09T09:41:00,CUST00303,P003,rate_check,Desktop,13,Search
EVT0002070,2026-01-12T17:24:00,CUST00289,P001,application_start,Tablet,28,Social
EVT0002071,2025-08-11T17:59:00,CUST00130,P002,calculator_use,Desktop,36,Search
EVT0002072,2026-01-01T22:55:00,CUST00370,P004,calculator_use,Desktop,34,Social
EVT0002073,2025-09-06T15:46:00,CUST00154,P004,application_start,Desktop,20,Social
EVT0002074,2025-02-24T19:15:00,CUST00323,P003,page_view,Tablet,12,Partner
EVT0002075,2025-03-23T15:36:00,CUST00244,P002,rate_check,Desktop,26,Search
EVT0002076,2025-12-04T13:12:00,CUST00184,P001,rate_check,Mobile,29,Social
EVT0002077,2025-10-12T21:53:00,CUST00311,P002,calculator_use,Tablet,33,Search
EVT0002078,2025-05-28T14:35:00,CUST00354,P004,application_start,Tablet,32,Social
EVT0002079,2026-06-07T22:42:00,CUST00454,P002,document_upload,Tablet,18,Social
EVT0002080,2026-06-24T14:28:00,CUST00041,P002,rate_check,Tablet,32,Partner
EVT0002081,2026-07-06T14:58:00,CUST00132,P004,document_upload,Desktop,4,Email
EVT0002082,2026-01-24T19:55:00,CUST00010,P004,rate_check,Tablet,25,Social
EVT0002083,2025-11-18T10:53:00,CUST00491,P004,calculator_use,Desktop,21,Partner
EVT0002084,2026-06-11T08:09:00,CUST00113,P001,page_view,Mobile,2,Email
EVT0002085,2026-04-17T20:06:00,CUST00040,P001,document_upload,Desktop,9,Social
EVT0002086,2025-09-13T20:44:00,CUST00398,P003,rate_check,Mobile,4,Search
EVT0002087,2026-03-25T16:59:00,CUST00217,P003,page_view,Mobile,26,Search
EVT0002088,2025-11-22T08:05:00,CUST00410,P003,document_upload,Desktop,24,Search
EVT0002089,2025-03-23T08:56:00,CUST00463,P001,page_view,Tablet,21,Social
EVT0002090,2026-02-10T15:53:00,CUST00155,P003,rate_check,Desktop,15,Partner
EVT0002091,2025-03-09T18:44:00,CUST00030,P001,application_start,Mobile,13,Direct
EVT0002092,2026-01-04T14:01:00,CUST00464,P004,application_start,Desktop,1,Search
EVT0002093,2026-04-01T11:29:00,CUST00484,P001,rate_check,Desktop,31,Direct
EVT0002094,2025-04-11T18:56:00,CUST00043,P001,calculator_use,Tablet,11,Partner
EVT0002095,2026-07-19T17:54:00,CUST00081,P001,rate_check,Desktop,17,Direct
EVT0002096,2025-03-21T11:33:00,CUST00001,P004,application_start,Mobile,18,Social
EVT0002097,2025-02-24T10:58:00,CUST00219,P004,calculator_use,Desktop,18,Search
EVT0002098,2025-02-12T21:17:00,CUST00175,P005,application_start,Desktop,5,Social
EVT0002099,2025-02-03T12:21:00,CUST00365,P001,page_view,Desktop,21,Search
EVT0002100,2025-04-26T17:20:00,CUST00473,P001,document_upload,Tablet,27,Direct
EVT0002101,2026-05-09T14:38:00,CUST00426,P002,rate_check,Tablet,18,Partner
EVT0002102,2026-03-24T14:03:00,CUST00249,P005,calculator_use,Mobile,33,Email
EVT0002103,2025-11-21T15:22:00,CUST00193,P002,page_view,Mobile,11,Search
EVT0002104,2025-09-25T20:03:00,CUST00159,P004,application_start,Tablet,17,Social
EVT0002105,2026-05-19T13:54:00,CUST00213,P001,calculator_use,Desktop,34,Search
EVT0002106,2025-04-22T20:07:00,CUST00256,P004,calculator_use,Tablet,36,Direct
EVT0002107,2026-01-13T16:01:00,CUST00196,P001,page_view,Tablet,32,Email
EVT0002108,2025-02-13T16:10:00,CUST00182,P004,application_start,Mobile,36,Partner
EVT0002109,2025-02-17T12:17:00,CUST00436,P003,calculator_use,Desktop,20,Email
EVT0002110,2025-09-24T20:09:00,CUST00383,P002,application_start,Mobile,2,Social
EVT0002111,2025-12-21T21:02:00,CUST00276,P001,page_view,Mobile,8,Search
EVT0002112,2026-03-02T20:56:00,CUST00225,P005,rate_check,Mobile,33,Email
EVT0002113,2026-03-31T08:18:00,CUST00450,P005,rate_check,Mobile,5,Partner
EVT0002114,2026-06-02T09:18:00,CUST00372,P005,rate_check,Desktop,29,Partner
EVT0002115,2025-03-22T15:41:00,CUST00338,P005,page_view,Desktop,28,Social
EVT0002116,2025-08-14T14:23:00,CUST00040,P003,document_upload,Mobile,10,Search
EVT0002117,2026-02-05T14:47:00,CUST00306,P004,page_view,Tablet,4,Email
EVT0002118,2026-04-16T20:05:00,CUST00129,P001,calculator_use,Desktop,2,Partner
EVT0002119,2025-03-24T19:53:00,CUST00222,P001,application_start,Mobile,8,Social
EVT0002120,2025-01-06T22:28:00,CUST00451,P001,application_start,Tablet,17,Search
EVT0002121,2026-01-12T13:29:00,CUST00260,P003,application_start,Desktop,34,Partner
EVT0002122,2026-05-09T20:02:00,CUST00472,P004,application_start,Mobile,32,Search
EVT0002123,2026-09-11T19:10:00,CUST00353,P001,rate_check,Tablet,15,Email
EVT0002124,2025-09-23T11:00:00,CUST00301,P001,document_upload,Desktop,8,Email
EVT0002125,2025-06-30T19:23:00,CUST00082,P004,document_upload,Mobile,35,Search
EVT0002126,2026-04-20T22:17:00,CUST00101,P004,page_view,Tablet,7,Search
EVT0002127,2025-12-20T17:37:00,CUST00352,P001,calculator_use,Mobile,30,Partner
EVT0002128,2026-07-07T08:05:00,CUST00303,P005,rate_check,Tablet,11,Email
EVT0002129,2025-05-13T08:34:00,CUST00387,P004,rate_check,Mobile,7,Direct
EVT0002130,2026-07-07T08:09:00,CUST00441,P005,calculator_use,Mobile,3,Direct
EVT0002131,2025-06-22T19:03:00,CUST00436,P004,application_start,Tablet,16,Partner
EVT0002132,2026-01-16T22:21:00,CUST00032,P002,document_upload,Mobile,7,Email
EVT0002133,2026-03-25T22:24:00,CUST00064,P004,page_view,Mobile,27,Search
EVT0002134,2025-12-22T16:55:00,CUST00294,P004,application_start,Tablet,13,Partner
EVT0002135,2025-05-16T20:23:00,CUST00439,P001,rate_check,Mobile,33,Partner
EVT0002136,2025-03-04T17:09:00,CUST00097,P002,rate_check,Mobile,18,Email
EVT0002137,2025-01-21T14:39:00,CUST00024,P005,calculator_use,Desktop,29,Social
EVT0002138,2025-07-29T21:57:00,CUST00410,P004,document_upload,Mobile,7,Social
EVT0002139,2025-10-22T22:07:00,CUST00469,P002,page_view,Desktop,1,Partner
EVT0002140,2026-07-07T12:32:00,CUST00200,P003,calculator_use,Desktop,15,Direct
EVT0002141,2025-10-11T14:03:00,CUST00388,P001,rate_check,Tablet,21,Partner
EVT0002142,2026-09-16T19:54:00,CUST00001,P005,application_start,Desktop,25,Email
EVT0002143,2026-04-27T13:39:00,CUST00290,P002,page_view,Mobile,19,Partner
EVT0002144,2025-02-22T18:53:00,CUST00453,P005,calculator_use,Tablet,36,Search
EVT0002145,2026-04-27T08:08:00,CUST00030,P003,application_start,Tablet,34,Social
EVT0002146,2026-04-12T14:16:00,CUST00013,P002,calculator_use,Desktop,13,Direct
EVT0002147,2025-11-25T22:40:00,CUST00352,P001,page_view,Desktop,35,Email
EVT0002148,2025-12-03T12:30:00,CUST00469,P004,rate_check,Tablet,33,Direct
EVT0002149,2025-07-04T15:19:00,CUST00278,P003,page_view,Mobile,11,Social
EVT0002150,2025-11-30T20:00:00,CUST00085,P005,application_start,Desktop,23,Email
EVT0002151,2025-01-14T13:44:00,CUST00115,P002,rate_check,Tablet,24,Direct
EVT0002152,2025-02-27T09:12:00,CUST00164,P003,calculator_use,Desktop,17,Partner
EVT0002153,2026-03-25T16:32:00,CUST00042,P001,application_start,Tablet,23,Direct
EVT0002154,2025-05-06T11:55:00,CUST00369,P003,document_upload,Tablet,8,Social
EVT0002155,2025-03-31T16:01:00,CUST00326,P003,calculator_use,Tablet,6,Email
EVT0002156,2025-01-23T19:59:00,CUST00053,P002,page_view,Mobile,17,Direct
EVT0002157,2025-03-11T13:27:00,CUST00141,P003,document_upload,Tablet,14,Search
EVT0002158,2026-04-30T14:44:00,CUST00411,P002,document_upload,Desktop,25,Social
EVT0002159,2025-09-29T15:14:00,CUST00293,P005,document_upload,Mobile,13,Direct
EVT0002160,2026-01-14T10:54:00,CUST00291,P002,rate_check,Tablet,4,Partner
EVT0002161,2026-02-27T11:26:00,CUST00027,P003,page_view,Mobile,6,Search
EVT0002162,2025-07-28T15:13:00,CUST00155,P001,document_upload,Mobile,6,Search
EVT0002163,2026-07-03T21:04:00,CUST00331,P003,document_upload,Desktop,28,Partner
EVT0002164,2025-07-14T14:19:00,CUST00297,P003,rate_check,Mobile,23,Search
EVT0002165,2025-11-19T19:38:00,CUST00044,P003,calculator_use,Mobile,27,Social
EVT0002166,2026-01-12T08:48:00,CUST00390,P001,document_upload,Tablet,21,Direct
EVT0002167,2026-01-26T19:14:00,CUST00470,P003,page_view,Tablet,29,Social
EVT0002168,2026-05-06T22:26:00,CUST00282,P005,rate_check,Desktop,3,Search
EVT0002169,2025-10-15T10:51:00,CUST00102,P001,rate_check,Desktop,15,Social
EVT0002170,2025-04-17T18:36:00,CUST00269,P002,application_start,Desktop,10,Email
EVT0002171,2025-06-07T15:01:00,CUST00014,P005,calculator_use,Desktop,2,Email
EVT0002172,2026-03-22T22:24:00,CUST00126,P005,application_start,Tablet,20,Partner
EVT0002173,2025-06-06T14:02:00,CUST00021,P004,rate_check,Mobile,21,Partner
EVT0002174,2026-09-13T14:27:00,CUST00376,P005,rate_check,Mobile,33,Direct
EVT0002175,2026-05-13T11:33:00,CUST00183,P002,page_view,Tablet,34,Search
EVT0002176,2025-02-14T17:29:00,CUST00104,P002,page_view,Desktop,35,Search
EVT0002177,2026-05-27T08:40:00,CUST00151,P004,application_start,Mobile,7,Social
EVT0002178,2025-05-22T09:00:00,CUST00355,P004,document_upload,Tablet,27,Search
EVT0002179,2026-06-25T22:43:00,CUST00207,P004,rate_check,Tablet,5,Partner
EVT0002180,2026-02-01T08:00:00,CUST00279,P005,application_start,Mobile,33,Social
EVT0002181,2026-05-14T17:03:00,CUST00033,P002,calculator_use,Tablet,11,Email
EVT0002182,2025-09-30T14:20:00,CUST00088,P005,document_upload,Desktop,28,Social
EVT0002183,2026-04-06T17:08:00,CUST00398,P001,rate_check,Tablet,19,Direct
EVT0002184,2026-09-17T20:29:00,CUST00341,P005,document_upload,Mobile,1,Search
EVT0002185,2026-07-25T08:33:00,CUST00064,P001,rate_check,Mobile,36,Direct
EVT0002186,2025-12-21T22:46:00,CUST00317,P005,calculator_use,Mobile,34,Partner
EVT0002187,2025-02-15T21:51:00,CUST00283,P005,calculator_use,Tablet,16,Search
