sales_month,region,segment,product_id,channel_id,applications,funded_sales,sales_amount,estimated_revenue,new_customer_sales,conversion_rate
2026-04,Southeast,Digital Native,P004,C001,1,1,29799.24,238.39,1,1.0
2025-05,Midwest,Digital Native,P005,C005,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Rate Shopper,P001,C005,1,0,0.0,0.0,0,0.0
2025-09,Midwest,Rate Shopper,P002,C001,1,0,0.0,0.0,0,0.0
2026-04,West,Mass Affluent,P001,C003,1,1,23049.26,138.3,1,1.0
2026-05,Southeast,Digital Native,P001,C001,1,1,13531.12,81.19,0,1.0
2026-07,Southeast,Rate Shopper,P003,C002,1,1,5495.83,175.87,1,1.0
2026-05,West,Mass Affluent,P005,C005,1,1,2487.53,101.99,0,1.0
2025-07,Northeast,Mass Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2025-09,West,Mass Affluent,P003,C001,1,0,0.0,0.0,0,0.0
2025-02,Southeast,Rate Shopper,P004,C002,1,1,19751.75,158.01,1,1.0
2025-06,Northeast,Digital Native,P002,C001,1,1,27435.86,109.74,0,1.0
2025-03,Southeast,Rate Shopper,P004,C002,1,1,20074.99,160.6,1,1.0
2026-05,West,Mass Affluent,P003,C004,1,1,13509.43,432.3,1,1.0
2025-01,West,Mass Affluent,P005,C001,1,0,0.0,0.0,0,0.0
2026-04,Northeast,Digital Native,P002,C001,1,1,28978.97,115.92,0,1.0
2025-03,Southeast,Borrower,P005,C004,1,1,3637.41,149.13,0,1.0
2025-11,Southeast,Rate Shopper,P001,C003,1,1,24791.52,148.75,0,1.0
2025-06,Northeast,Mass Affluent,P001,C005,1,1,10780.39,64.68,0,1.0
2025-05,West,Mass Affluent,P003,C003,1,1,19366.43,619.73,1,1.0
2026-04,Midwest,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2025-05,Southwest,Borrower,P004,C001,1,1,29024.84,232.2,0,1.0
2026-01,Northeast,Rate Shopper,P002,C004,1,1,47636.15,190.54,1,1.0
2025-08,Midwest,Emerging Affluent,P001,C005,1,1,17924.56,107.55,0,1.0
2026-08,Southeast,Borrower,P001,C004,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Digital Native,P005,C002,1,1,3889.98,159.49,1,1.0
2026-06,Southeast,Rate Shopper,P004,C001,1,1,1040.19,8.32,1,1.0
2025-07,Northeast,Emerging Affluent,P003,C004,1,1,20468.73,655.0,0,1.0
2025-01,Southeast,Borrower,P004,C002,1,1,34146.16,273.17,0,1.0
2025-03,Southeast,Mass Affluent,P002,C001,1,1,38818.17,155.27,0,1.0
2025-04,Northeast,Borrower,P002,C005,1,1,28539.87,114.16,1,1.0
2026-02,Southwest,Rate Shopper,P003,C001,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Digital Native,P002,C002,1,1,25048.54,100.19,1,1.0
2026-07,Southwest,Digital Native,P005,C001,1,1,1381.19,56.63,0,1.0
2025-04,Midwest,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2025-03,Southeast,Emerging Affluent,P001,C005,1,1,14136.03,84.82,0,1.0
2025-03,Northeast,Emerging Affluent,P003,C001,1,1,11572.48,370.32,0,1.0
2026-08,West,Borrower,P003,C004,1,1,17905.15,572.96,1,1.0
2026-03,West,Mass Affluent,P004,C004,1,1,23525.7,188.21,1,1.0
2025-04,West,Mass Affluent,P002,C005,1,1,29519.16,118.08,1,1.0
2026-04,Southwest,Digital Native,P002,C005,1,0,0.0,0.0,0,0.0
2025-12,Southwest,Mass Affluent,P001,C005,2,2,35980.27,215.88,1,1.0
2026-04,Midwest,Borrower,P003,C002,1,1,16086.16,514.76,1,1.0
2025-05,Midwest,Mass Affluent,P001,C005,1,1,12636.11,75.82,0,1.0
2025-12,Southeast,Emerging Affluent,P002,C003,1,1,24292.62,97.17,0,1.0
2025-09,Midwest,Emerging Affluent,P002,C005,1,1,23039.54,92.16,0,1.0
2025-05,Northeast,Digital Native,P002,C002,1,1,824.97,3.3,1,1.0
2025-09,West,Emerging Affluent,P003,C002,1,0,0.0,0.0,0,0.0
2026-03,Southeast,Rate Shopper,P002,C004,1,0,0.0,0.0,0,0.0
2026-09,Northeast,Emerging Affluent,P001,C001,1,1,21937.77,131.63,0,1.0
2025-06,Southeast,Emerging Affluent,P003,C004,1,1,16460.7,526.74,0,1.0
2026-07,Southeast,Emerging Affluent,P004,C004,1,0,0.0,0.0,0,0.0
2026-02,West,Emerging Affluent,P004,C002,1,1,37964.06,303.71,1,1.0
2025-12,Southeast,Emerging Affluent,P004,C004,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Rate Shopper,P005,C004,1,0,0.0,0.0,0,0.0
2026-04,Midwest,Rate Shopper,P005,C003,1,1,2750.86,112.79,1,1.0
2026-02,Southwest,Rate Shopper,P001,C001,2,0,0.0,0.0,0,0.0
2025-11,Southeast,Rate Shopper,P005,C004,1,1,3772.18,154.66,1,1.0
2026-03,Midwest,Emerging Affluent,P001,C003,1,0,0.0,0.0,0,0.0
2026-08,Southeast,Rate Shopper,P003,C003,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Borrower,P003,C003,1,0,0.0,0.0,0,0.0
2026-06,Southeast,Borrower,P005,C001,1,1,2685.71,110.11,1,1.0
2025-12,Midwest,Rate Shopper,P003,C002,1,1,10544.99,337.44,0,1.0
2026-06,Southwest,Emerging Affluent,P001,C005,1,1,8030.78,48.18,0,1.0
2025-01,Southwest,Borrower,P004,C003,1,1,19988.73,159.91,1,1.0
2025-07,Midwest,Mass Affluent,P003,C003,1,1,16390.78,524.5,1,1.0
2026-06,Southwest,Rate Shopper,P002,C001,1,1,31088.79,124.36,0,1.0
2025-04,Southeast,Rate Shopper,P001,C002,1,1,11399.09,68.39,0,1.0
2025-02,Northeast,Digital Native,P001,C003,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Digital Native,P001,C002,1,1,18009.85,108.06,0,1.0
2025-06,Northeast,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-04,Southwest,Rate Shopper,P005,C003,1,0,0.0,0.0,0,0.0
2025-06,Midwest,Rate Shopper,P003,C005,1,0,0.0,0.0,0,0.0
2025-05,West,Emerging Affluent,P001,C004,1,0,0.0,0.0,0,0.0
2025-04,Southeast,Mass Affluent,P002,C004,1,1,31209.2,124.84,0,1.0
2025-06,Northeast,Borrower,P005,C004,1,1,3022.14,123.91,1,1.0
2025-05,Midwest,Borrower,P004,C004,1,0,0.0,0.0,0,0.0
2025-07,Northeast,Borrower,P001,C001,1,0,0.0,0.0,0,0.0
2026-05,Midwest,Borrower,P003,C004,1,1,17534.89,561.12,0,1.0
2026-02,Northeast,Borrower,P002,C002,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Digital Native,P005,C001,1,1,1679.01,68.84,0,1.0
2026-02,West,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Digital Native,P004,C005,1,0,0.0,0.0,0,0.0
2025-04,Northeast,Digital Native,P003,C001,1,0,0.0,0.0,0,0.0
2026-05,Southeast,Rate Shopper,P001,C001,1,1,21966.26,131.8,0,1.0
2025-08,Southeast,Rate Shopper,P002,C003,1,0,0.0,0.0,0,0.0
2026-07,Southeast,Digital Native,P002,C003,1,1,33868.4,135.47,1,1.0
2025-03,West,Emerging Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-01,Northeast,Rate Shopper,P002,C001,1,0,0.0,0.0,0,0.0
2025-09,Northeast,Rate Shopper,P003,C004,1,1,11896.11,380.68,0,1.0
2025-04,Midwest,Rate Shopper,P003,C005,1,0,0.0,0.0,0,0.0
2026-04,Midwest,Mass Affluent,P001,C003,1,0,0.0,0.0,0,0.0
2026-04,Northeast,Borrower,P005,C001,1,0,0.0,0.0,0,0.0
2026-01,Southwest,Mass Affluent,P002,C005,1,1,28049.03,112.2,0,1.0
2026-04,West,Rate Shopper,P001,C005,1,1,10639.52,63.84,0,1.0
2026-03,Southeast,Rate Shopper,P003,C003,1,1,15013.5,480.43,0,1.0
2026-01,Southeast,Rate Shopper,P002,C001,1,1,8853.58,35.41,1,1.0
2026-04,Midwest,Mass Affluent,P001,C005,1,1,22455.52,134.73,0,1.0
2025-04,Southwest,Borrower,P001,C002,1,1,22317.86,133.91,0,1.0
2026-03,Northeast,Mass Affluent,P001,C002,1,1,17293.89,103.76,0,1.0
2026-03,Northeast,Rate Shopper,P004,C004,1,1,20086.09,160.69,1,1.0
2026-05,Southeast,Rate Shopper,P002,C002,1,0,0.0,0.0,0,0.0
2026-06,Northeast,Rate Shopper,P005,C004,1,1,3987.01,163.47,0,1.0
2026-06,Northeast,Borrower,P003,C005,1,0,0.0,0.0,0,0.0
2026-03,Southwest,Borrower,P002,C005,1,0,0.0,0.0,0,0.0
2025-09,Southwest,Mass Affluent,P004,C004,1,1,23109.02,184.87,0,1.0
2026-05,West,Digital Native,P001,C004,1,1,12603.29,75.62,0,1.0
2026-03,Southwest,Borrower,P003,C002,1,0,0.0,0.0,0,0.0
2025-08,Southwest,Digital Native,P002,C004,1,0,0.0,0.0,0,0.0
2025-03,Midwest,Mass Affluent,P002,C002,1,1,25403.75,101.62,0,1.0
2026-01,Southeast,Mass Affluent,P001,C004,1,1,14234.3,85.41,0,1.0
2026-03,West,Emerging Affluent,P004,C001,1,1,28859.84,230.88,0,1.0
2026-07,West,Rate Shopper,P003,C003,1,1,22077.69,706.49,0,1.0
2026-03,West,Rate Shopper,P002,C001,1,1,28141.03,112.56,0,1.0
2026-08,Southwest,Mass Affluent,P002,C004,1,0,0.0,0.0,0,0.0
2026-05,West,Mass Affluent,P004,C003,1,1,23293.46,186.35,0,1.0
2025-03,Midwest,Borrower,P001,C002,1,1,16040.88,96.25,1,1.0
2025-02,Southeast,Rate Shopper,P003,C001,1,1,13636.19,436.36,0,1.0
2026-08,Northeast,Emerging Affluent,P003,C004,1,1,17761.58,568.37,1,1.0
2026-03,West,Borrower,P005,C003,1,1,2439.17,100.01,0,1.0
2025-09,Midwest,Digital Native,P004,C003,1,1,24332.89,194.66,0,1.0
2026-09,Northeast,Mass Affluent,P005,C002,1,1,3396.13,139.24,0,1.0
2026-08,Southwest,Digital Native,P001,C002,1,1,24927.69,149.57,0,1.0
2026-07,Southeast,Rate Shopper,P001,C003,1,0,0.0,0.0,0,0.0
2026-04,Northeast,Rate Shopper,P003,C002,1,0,0.0,0.0,0,0.0
2026-05,Southwest,Emerging Affluent,P002,C005,1,1,25543.6,102.17,1,1.0
2025-11,Southwest,Emerging Affluent,P005,C004,1,0,0.0,0.0,0,0.0
2025-07,Midwest,Borrower,P001,C002,1,0,0.0,0.0,0,0.0
2025-02,West,Emerging Affluent,P002,C005,1,0,0.0,0.0,0,0.0
2025-07,West,Rate Shopper,P002,C003,1,1,38611.03,154.44,1,1.0
2025-02,Northeast,Mass Affluent,P003,C001,1,1,17288.49,553.23,0,1.0
2025-12,West,Rate Shopper,P005,C002,1,1,4092.97,167.81,0,1.0
2025-06,West,Emerging Affluent,P002,C002,1,1,11152.66,44.61,1,1.0
2025-10,Southwest,Rate Shopper,P002,C003,1,1,24967.22,99.87,0,1.0
2026-02,Midwest,Emerging Affluent,P003,C005,1,1,10509.27,336.3,1,1.0
2026-05,Southeast,Mass Affluent,P002,C002,1,1,44763.99,179.06,1,1.0
2025-07,Southeast,Mass Affluent,P001,C005,1,0,0.0,0.0,0,0.0
2026-02,West,Emerging Affluent,P002,C002,1,1,13104.09,52.42,0,1.0
2026-04,Northeast,Digital Native,P004,C003,1,1,25969.14,207.75,0,1.0
2025-05,Midwest,Borrower,P004,C001,1,1,17115.08,136.92,0,1.0
2026-08,Southwest,Borrower,P001,C005,1,1,5370.79,32.22,0,1.0
2025-03,Southwest,Rate Shopper,P002,C003,1,1,32346.02,129.38,0,1.0
2025-04,West,Emerging Affluent,P001,C003,1,1,27178.44,163.07,0,1.0
2025-04,Midwest,Emerging Affluent,P002,C002,1,0,0.0,0.0,0,0.0
2026-08,Midwest,Rate Shopper,P005,C001,1,1,3191.12,130.84,0,1.0
2026-05,Midwest,Mass Affluent,P005,C004,1,1,4460.86,182.9,0,1.0
2026-08,Southwest,Emerging Affluent,P002,C002,1,1,29834.87,119.34,0,1.0
2025-02,West,Emerging Affluent,P003,C005,1,1,17370.58,555.86,0,1.0
2025-07,Northeast,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2026-02,Southwest,Borrower,P004,C002,1,0,0.0,0.0,0,0.0
2026-08,West,Mass Affluent,P004,C002,1,0,0.0,0.0,0,0.0
2026-08,West,Emerging Affluent,P003,C001,1,1,9764.35,312.46,0,1.0
2025-04,Southwest,Digital Native,P003,C001,1,0,0.0,0.0,0,0.0
2025-06,Southwest,Borrower,P003,C004,1,1,13517.38,432.56,1,1.0
2025-04,Southwest,Emerging Affluent,P002,C001,1,1,30417.24,121.67,0,1.0
2025-06,Southeast,Borrower,P005,C005,1,1,2650.45,108.67,0,1.0
2025-02,Northeast,Digital Native,P002,C004,1,1,33329.1,133.32,0,1.0
2025-01,Southwest,Mass Affluent,P003,C001,1,1,13065.03,418.08,0,1.0
2026-07,Northeast,Mass Affluent,P003,C002,1,1,7641.05,244.51,1,1.0
2025-03,Southwest,Mass Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2025-05,Southwest,Digital Native,P001,C005,1,1,16610.22,99.66,0,1.0
2025-04,Midwest,Borrower,P003,C004,1,0,0.0,0.0,0,0.0
2025-10,Southwest,Rate Shopper,P002,C004,1,1,19738.95,78.96,0,1.0
2025-11,West,Mass Affluent,P001,C005,1,1,18529.33,111.18,1,1.0
2025-04,Southwest,Borrower,P002,C002,1,1,32778.93,131.12,0,1.0
2025-01,West,Borrower,P004,C001,2,2,53586.43,428.69,0,1.0
2025-04,Southwest,Digital Native,P002,C002,1,1,13891.92,55.57,1,1.0
2026-03,Northeast,Borrower,P001,C003,1,0,0.0,0.0,0,0.0
2026-09,Southeast,Borrower,P001,C004,1,1,11347.5,68.09,1,1.0
2025-08,Northeast,Rate Shopper,P004,C002,1,1,27270.67,218.17,0,1.0
2026-01,Southeast,Rate Shopper,P003,C005,1,0,0.0,0.0,0,0.0
2026-09,West,Borrower,P001,C001,1,1,24941.18,149.65,0,1.0
2025-10,Midwest,Borrower,P003,C004,1,1,16811.41,537.97,0,1.0
2025-08,Midwest,Mass Affluent,P001,C005,1,1,23577.66,141.47,1,1.0
2026-02,Southeast,Rate Shopper,P003,C004,1,1,14155.8,452.99,0,1.0
2025-09,West,Borrower,P003,C004,1,1,22339.99,714.88,0,1.0
2026-01,Northeast,Mass Affluent,P005,C001,1,1,1876.92,76.95,0,1.0
2026-09,Midwest,Digital Native,P003,C005,1,1,3699.49,118.38,0,1.0
2026-06,Southeast,Digital Native,P001,C001,1,1,11561.45,69.37,1,1.0
2025-01,Southeast,Emerging Affluent,P005,C004,1,1,2995.26,122.81,0,1.0
2025-09,Southeast,Digital Native,P001,C002,1,1,22478.98,134.87,0,1.0
2026-05,Northeast,Borrower,P001,C004,1,1,12264.62,73.59,0,1.0
2025-07,Northeast,Mass Affluent,P002,C002,1,1,15964.63,63.86,0,1.0
2025-03,Midwest,Emerging Affluent,P005,C003,1,1,1751.79,71.82,0,1.0
2026-08,Southeast,Rate Shopper,P004,C002,1,0,0.0,0.0,0,0.0
2025-11,Midwest,Borrower,P001,C003,1,0,0.0,0.0,0,0.0
2025-05,Southeast,Rate Shopper,P002,C002,1,1,25876.43,103.51,0,1.0
2025-01,Southeast,Borrower,P004,C004,1,1,19483.46,155.87,1,1.0
2025-06,West,Digital Native,P001,C004,1,0,0.0,0.0,0,0.0
2025-07,West,Mass Affluent,P005,C005,1,0,0.0,0.0,0,0.0
2025-06,West,Borrower,P005,C005,1,1,1763.7,72.31,0,1.0
2025-04,Northeast,Digital Native,P002,C004,1,1,27721.32,110.89,0,1.0
2026-09,West,Borrower,P004,C003,1,1,21388.36,171.11,1,1.0
2025-12,Midwest,Rate Shopper,P001,C002,1,1,24402.59,146.42,0,1.0
2026-08,Southwest,Borrower,P003,C003,1,1,10438.39,334.03,0,1.0
2026-07,West,Borrower,P005,C003,1,1,2453.76,100.6,1,1.0
2025-10,West,Rate Shopper,P005,C002,1,0,0.0,0.0,0,0.0
2025-03,West,Digital Native,P001,C002,1,1,31816.03,190.9,0,1.0
2026-01,Midwest,Mass Affluent,P005,C001,1,1,1350.13,55.36,1,1.0
2025-02,Southeast,Rate Shopper,P005,C005,1,1,1127.66,46.23,0,1.0
2026-06,West,Emerging Affluent,P005,C002,1,0,0.0,0.0,0,0.0
2025-02,Southwest,Emerging Affluent,P001,C002,1,1,10182.06,61.09,0,1.0
2025-06,Northeast,Borrower,P002,C004,1,1,26026.83,104.11,0,1.0
2026-06,Southwest,Rate Shopper,P002,C005,1,1,19979.18,79.92,0,1.0
2025-04,Southeast,Digital Native,P005,C004,1,1,3835.56,157.26,0,1.0
2025-02,Northeast,Mass Affluent,P001,C005,1,1,6144.42,36.87,1,1.0
2026-09,Midwest,Rate Shopper,P002,C003,1,1,16917.88,67.67,0,1.0
2025-07,West,Rate Shopper,P001,C001,1,1,24194.81,145.17,0,1.0
2025-08,Northeast,Rate Shopper,P002,C003,1,1,25468.79,101.88,0,1.0
2025-01,Southwest,Rate Shopper,P003,C002,1,1,15037.78,481.21,0,1.0
2025-05,Midwest,Borrower,P004,C003,1,0,0.0,0.0,0,0.0
2025-08,Northeast,Emerging Affluent,P003,C003,1,1,12799.44,409.58,1,1.0
2026-02,Midwest,Digital Native,P003,C003,1,1,21520.67,688.66,0,1.0
2026-01,West,Digital Native,P004,C001,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Rate Shopper,P005,C002,1,1,2983.62,122.33,0,1.0
2026-02,Southeast,Rate Shopper,P005,C005,1,1,4248.46,174.19,0,1.0
2025-09,Northeast,Emerging Affluent,P005,C005,1,1,5320.6,218.14,0,1.0
2025-09,Northeast,Mass Affluent,P003,C001,1,1,15831.59,506.61,1,1.0
2025-04,Southwest,Emerging Affluent,P005,C002,1,0,0.0,0.0,0,0.0
2025-01,Midwest,Digital Native,P002,C004,1,1,38358.91,153.44,0,1.0
2026-02,Northeast,Rate Shopper,P001,C004,1,0,0.0,0.0,0,0.0
2025-10,Midwest,Digital Native,P002,C001,1,0,0.0,0.0,0,0.0
2025-07,Southwest,Digital Native,P001,C001,1,1,9804.18,58.83,0,1.0
2026-09,Northeast,Mass Affluent,P001,C005,1,1,17142.77,102.86,0,1.0
2025-10,Northeast,Rate Shopper,P002,C002,1,0,0.0,0.0,0,0.0
2025-12,Midwest,Digital Native,P002,C002,1,0,0.0,0.0,0,0.0
2025-04,Midwest,Emerging Affluent,P004,C005,1,0,0.0,0.0,0,0.0
2026-07,Southeast,Emerging Affluent,P003,C004,1,1,11755.06,376.16,1,1.0
2025-01,Southwest,Borrower,P003,C002,1,1,9568.46,306.19,0,1.0
2025-01,West,Rate Shopper,P002,C003,1,1,30075.19,120.3,0,1.0
2025-06,Southwest,Borrower,P003,C001,1,1,9070.22,290.25,0,1.0
2026-05,Southeast,Mass Affluent,P002,C001,1,1,35750.11,143.0,1,1.0
2025-12,Southwest,Digital Native,P001,C002,1,0,0.0,0.0,0,0.0
2026-05,Midwest,Rate Shopper,P002,C005,1,1,30652.02,122.61,0,1.0
2026-04,Southwest,Rate Shopper,P003,C003,1,1,19778.06,632.9,0,1.0
2026-03,Midwest,Emerging Affluent,P004,C001,1,0,0.0,0.0,0,0.0
2026-02,Southeast,Digital Native,P001,C004,1,1,10208.66,61.25,0,1.0
2026-07,West,Borrower,P004,C001,1,1,34644.11,277.15,0,1.0
2025-12,Northeast,Mass Affluent,P005,C005,1,1,776.98,31.86,0,1.0
2026-09,Midwest,Rate Shopper,P003,C001,1,1,17037.16,545.19,1,1.0
2026-01,Southwest,Rate Shopper,P005,C004,1,0,0.0,0.0,0,0.0
2025-02,West,Borrower,P004,C001,1,1,33409.39,267.28,0,1.0
2025-11,Southwest,Rate Shopper,P003,C003,1,1,17523.32,560.75,0,1.0
2025-01,Midwest,Emerging Affluent,P001,C005,1,1,21403.41,128.42,0,1.0
2025-09,Northeast,Rate Shopper,P002,C001,1,1,6078.4,24.31,0,1.0
2026-07,Southeast,Emerging Affluent,P001,C004,1,1,16792.74,100.76,1,1.0
2025-04,Midwest,Mass Affluent,P005,C003,1,1,4280.66,175.51,0,1.0
